Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
1.0,1.0,2.0,9147.0,1.0,1.0,140.0,1.0,19.0,19.0,9.0,4.0,127.80000000000001,1.0,0.0,0.0,1.0,1.0,0.0,23.0,0.0,0.0,5.0,7.0,3.0,10.6666666666667,1.0,0.0,5.0,7.0,3.0,11.3333333333333,0.0,9.4,-0.8,-3.12,Dropout
1.0,43.0,1.0,171.0,1.0,1.0,120.0,1.0,3.0,3.0,2.0,2.0,120.0,1.0,0.0,0.0,1.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6000000000000005,2.6,0.32,Enrolled
1.0,1.0,1.0,9070.0,1.0,1.0,140.0,1.0,19.0,19.0,5.0,5.0,131.3,0.0,0.0,0.0,1.0,1.0,1.0,22.0,0.0,1.0,6.0,6.0,6.0,12.6666666666667,0.0,1.0,6.0,6.0,5.0,12.4,0.0,12.4,0.5,1.79,Graduate
1.0,39.0,1.0,9991.0,0.0,12.0,120.0,1.0,37.0,38.0,5.0,5.0,155.70000000000002,0.0,0.0,0.0,1.0,1.0,0.0,33.0,0.0,0.0,5.0,5.0,5.0,13.200000000000001,0.0,0.0,5.0,6.0,5.0,14.8333333333333,0.0,10.8,1.4000000000000001,1.74,Graduate
1.0,53.0,1.0,9003.0,1.0,42.0,130.0,1.0,1.0,38.0,9.0,6.0,128.5,0.0,0.0,0.0,1.0,1.0,0.0,21.0,0.0,7.0,12.0,20.0,10.0,12.700000000000001,0.0,5.0,12.0,14.0,11.0,12.181818181818201,0.0,8.9,1.4000000000000001,3.5100000000000002,Graduate
2.0,39.0,1.0,9147.0,1.0,1.0,100.0,1.0,37.0,37.0,9.0,5.0,170.0,0.0,0.0,0.0,1.0,1.0,0.0,45.0,0.0,0.0,5.0,6.0,5.0,14.8333333333333,0.0,0.0,5.0,5.0,5.0,14.8,0.0,15.5,2.8000000000000003,-4.0600000000000005,Graduate
2.0,39.0,1.0,9003.0,1.0,1.0,133.1,1.0,37.0,37.0,9.0,9.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,44.0,0.0,4.0,10.0,10.0,4.0,11.5,0.0,1.0,7.0,8.0,1.0,12.0,0.0,15.5,2.8000000000000003,-4.0600000000000005,Dropout
4.0,39.0,1.0,9670.0,1.0,1.0,110.0,1.0,19.0,19.0,90.0,99.0,107.2,0.0,0.0,0.0,1.0,1.0,0.0,42.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,12.700000000000001,3.7,-1.7000000000000002,Dropout
1.0,18.0,1.0,9147.0,1.0,1.0,147.0,1.0,19.0,1.0,9.0,7.0,139.3,1.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,12.4,0.5,1.79,Dropout
1.0,17.0,6.0,9147.0,1.0,1.0,133.0,1.0,19.0,38.0,5.0,6.0,123.2,1.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,5.0,7.0,3.0,12.6666666666667,1.0,0.0,5.0,12.0,2.0,12.5,0.0,9.4,-0.8,-3.12,Enrolled
1.0,1.0,2.0,9254.0,1.0,1.0,137.0,1.0,1.0,38.0,2.0,8.0,122.30000000000001,1.0,0.0,0.0,1.0,1.0,1.0,20.0,0.0,0.0,6.0,7.0,6.0,14.714285714285701,0.0,0.0,6.0,6.0,6.0,12.5,0.0,8.9,1.4000000000000001,3.5100000000000002,Graduate
1.0,17.0,2.0,9773.0,1.0,1.0,124.0,1.0,1.0,1.0,4.0,4.0,127.9,1.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,6.0,11.0,3.0,13.6666666666667,0.0,0.0,6.0,13.0,4.0,10.25,0.0,9.4,-0.8,-3.12,Enrolled
1.0,1.0,2.0,9147.0,1.0,1.0,128.0,1.0,1.0,1.0,9.0,6.0,120.30000000000001,0.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,5.0,9.0,5.0,10.8,0.0,0.0,5.0,13.0,2.0,13.5,0.0,8.9,1.4000000000000001,3.5100000000000002,Enrolled
1.0,51.0,1.0,8014.0,0.0,1.0,120.0,1.0,1.0,1.0,4.0,4.0,128.5,0.0,0.0,1.0,0.0,1.0,0.0,26.0,0.0,2.0,8.0,13.0,4.0,10.5,0.0,5.0,10.0,16.0,7.0,10.4285714285714,0.0,12.4,0.5,1.79,Dropout
2.0,39.0,1.0,9003.0,1.0,1.0,133.1,1.0,37.0,37.0,8.0,7.0,150.0,0.0,0.0,0.0,1.0,1.0,0.0,31.0,0.0,0.0,6.0,10.0,6.0,15.0,0.0,0.0,6.0,11.0,5.0,12.5,0.0,13.9,-0.30000000000000004,0.79,Graduate
1.0,1.0,1.0,9773.0,1.0,1.0,142.0,1.0,1.0,19.0,9.0,9.0,136.1,0.0,0.0,1.0,1.0,1.0,1.0,19.0,0.0,0.0,6.0,6.0,6.0,12.6666666666667,0.0,0.0,6.0,6.0,6.0,14.0,0.0,16.2,0.30000000000000004,-0.92,Graduate
1.0,39.0,1.0,9773.0,1.0,19.0,100.0,1.0,37.0,37.0,0.0,0.0,128.0,1.0,0.0,0.0,1.0,1.0,0.0,28.0,0.0,0.0,6.0,7.0,6.0,13.1666666666667,0.0,0.0,6.0,6.0,6.0,13.6666666666667,0.0,7.6000000000000005,2.6,0.32,Graduate
1.0,1.0,1.0,171.0,1.0,1.0,149.0,1.0,19.0,37.0,9.0,9.0,158.10000000000002,1.0,0.0,0.0,1.0,1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,1.4000000000000001,1.74,Graduate
2.0,1.0,2.0,8014.0,0.0,1.0,110.0,1.0,37.0,1.0,9.0,10.0,108.7,1.0,0.0,0.0,1.0,0.0,0.0,43.0,0.0,0.0,6.0,6.0,6.0,13.0,0.0,0.0,6.0,6.0,6.0,12.5,0.0,9.4,-0.8,-3.12,Graduate
1.0,39.0,1.0,171.0,1.0,19.0,133.1,101.0,1.0,19.0,2.0,7.0,110.0,0.0,0.0,0.0,1.0,1.0,1.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,2.8000000000000003,-4.0600000000000005,Dropout
1.0,39.0,1.0,9238.0,1.0,19.0,133.1,1.0,37.0,37.0,9.0,9.0,120.0,0.0,1.0,1.0,1.0,0.0,0.0,40.0,0.0,0.0,6.0,13.0,2.0,10.0,0.0,0.0,6.0,10.0,1.0,15.0,0.0,16.2,0.30000000000000004,-0.92,Dropout
1.0,44.0,1.0,9085.0,1.0,39.0,150.0,6.0,5.0,4.0,1.0,1.0,150.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,1.0,2.0,6.0,7.0,6.0,13.3333333333333,0.0,1.0,6.0,16.0,5.0,13.375,0.0,12.4,0.5,1.79,Graduate
2.0,39.0,1.0,8014.0,0.0,12.0,133.1,1.0,37.0,37.0,9.0,1.0,113.0,0.0,0.0,0.0,1.0,0.0,0.0,46.0,0.0,0.0,6.0,13.0,3.0,12.3333333333333,0.0,0.0,6.0,6.0,6.0,13.3333333333333,0.0,11.100000000000001,0.6000000000000001,2.02,Graduate
1.0,51.0,1.0,33.0,1.0,1.0,121.0,1.0,19.0,37.0,5.0,7.0,118.60000000000001,0.0,0.0,0.0,1.0,0.0,0.0,26.0,0.0,14.0,21.0,23.0,20.0,13.181818181818201,0.0,10.0,14.0,18.0,14.0,11.6428571428571,0.0,8.9,1.4000000000000001,3.5100000000000002,Graduate
2.0,39.0,1.0,9500.0,1.0,1.0,133.1,1.0,3.0,1.0,5.0,5.0,148.8,0.0,0.0,0.0,1.0,0.0,1.0,34.0,0.0,0.0,7.0,7.0,6.0,12.5133333333333,0.0,0.0,8.0,9.0,7.0,13.0714285714286,0.0,12.4,0.5,1.79,Graduate
1.0,18.0,3.0,9853.0,1.0,1.0,122.0,1.0,38.0,37.0,9.0,5.0,120.30000000000001,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,10.8,1.4000000000000001,1.74,Dropout
1.0,1.0,6.0,9500.0,1.0,1.0,143.0,1.0,19.0,19.0,9.0,9.0,127.0,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,8.0,8.0,7.0,13.5857142857143,0.0,0.0,8.0,8.0,7.0,13.5857142857143,0.0,12.700000000000001,3.7,-1.7000000000000002,Graduate
1.0,1.0,1.0,9556.0,1.0,1.0,123.0,1.0,19.0,19.0,4.0,9.0,113.80000000000001,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,7.0,9.0,7.0,11.155555555555601,0.0,0.0,8.0,10.0,8.0,11.425,0.0,12.700000000000001,3.7,-1.7000000000000002,Graduate
1.0,39.0,1.0,8014.0,0.0,1.0,120.0,1.0,38.0,37.0,9.0,7.0,108.0,0.0,0.0,0.0,1.0,1.0,1.0,37.0,0.0,1.0,7.0,9.0,6.0,11.8571428571429,0.0,1.0,6.0,7.0,5.0,12.0,0.0,13.9,-0.30000000000000004,0.79,Graduate
1.0,17.0,1.0,171.0,1.0,1.0,114.0,1.0,19.0,38.0,9.0,7.0,129.1,0.0,0.0,0.0,1.0,1.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,-0.8,-3.12,Graduate
1.0,43.0,1.0,9070.0,1.0,1.0,114.0,1.0,19.0,38.0,9.0,7.0,135.9,0.0,0.0,0.0,1.0,1.0,0.0,26.0,0.0,9.0,14.0,14.0,14.0,14.0,0.0,7.0,13.0,13.0,13.0,13.6153846153846,0.0,15.5,2.8000000000000003,-4.0600000000000005,Graduate
1.0,10.0,2.0,9773.0,1.0,1.0,154.4,22.0,19.0,38.0,3.0,5.0,154.4,1.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,6.0,8.0,5.0,12.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,10.8,1.4000000000000001,1.74,Dropout
1.0,15.0,1.0,9500.0,1.0,1.0,190.0,108.0,3.0,2.0,122.0,4.0,190.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,1.0,0.0,7.0,15.0,4.0,11.575000000000001,0.0,0.0,7.0,10.0,5.0,12.42,0.0,12.4,0.5,1.79,Enrolled
1.0,17.0,4.0,9500.0,1.0,1.0,136.0,1.0,3.0,3.0,2.0,2.0,132.5,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,7.0,8.0,7.0,13.1985714285714,0.0,0.0,8.0,8.0,8.0,13.0625,0.0,11.100000000000001,0.6000000000000001,2.02,Graduate
1.0,10.0,2.0,9085.0,1.0,1.0,163.3,22.0,19.0,1.0,4.0,9.0,163.3,0.0,0.0,0.0,1.0,0.0,0.0,18.0,1.0,0.0,6.0,10.0,6.0,13.5,0.0,0.0,6.0,12.0,6.0,12.0,0.0,12.4,0.5,1.79,Graduate
1.0,1.0,1.0,9670.0,1.0,1.0,126.0,1.0,1.0,3.0,4.0,3.0,122.5,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,6.0,6.0,13.3333333333333,0.0,0.0,6.0,8.0,5.0,12.8,0.0,8.9,1.4000000000000001,3.5100000000000002,Dropout
1.0,17.0,4.0,9119.0,1.0,1.0,122.0,62.0,1.0,1.0,191.0,171.0,121.0,1.0,0.0,0.0,1.0,1.0,0.0,20.0,1.0,0.0,5.0,10.0,4.0,14.25,0.0,0.0,5.0,14.0,1.0,10.0,0.0,8.9,1.4000000000000001,3.5100000000000002,Enrolled
1.0,17.0,1.0,9070.0,1.0,1.0,137.0,1.0,1.0,1.0,1.0,5.0,131.8,0.0,0.0,0.0,1.0,0.0,1.0,22.0,0.0,0.0,6.0,7.0,6.0,12.1666666666667,0.0,0.0,6.0,9.0,4.0,12.0,0.0,9.4,-0.8,-3.12,Graduate
1.0,1.0,3.0,9500.0,1.0,1.0,139.0,1.0,19.0,1.0,9.0,5.0,135.0,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,8.0,8.0,7.0,12.214285714285701,0.0,0.0,8.0,8.0,7.0,12.214285714285701,0.0,12.700000000000001,3.7,-1.7000000000000002,Graduate
1.0,17.0,1.0,9254.0,1.0,1.0,142.0,1.0,19.0,39.0,5.0,4.0,141.70000000000002,0.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,6.0,8.0,6.0,12.6666666666667,0.0,0.0,6.0,6.0,6.0,13.0,0.0,13.9,-0.30000000000000004,0.79,Graduate
1.0,1.0,3.0,9773.0,1.0,1.0,133.1,1.0,38.0,38.0,5.0,5.0,131.3,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,6.0,7.0,6.0,12.2857142857143,0.0,0.0,6.0,6.0,6.0,13.5,0.0,8.9,1.4000000000000001,3.5100000000000002,Graduate
1.0,1.0,6.0,9254.0,1.0,1.0,126.0,1.0,38.0,37.0,5.0,7.0,123.9,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,6.0,7.0,6.0,13.0,0.0,0.0,6.0,6.0,6.0,13.0,0.0,12.4,0.5,1.79,Graduate
1.0,1.0,2.0,9254.0,1.0,1.0,131.0,1.0,4.0,3.0,7.0,4.0,126.10000000000001,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,8.0,6.0,12.1428571428571,0.0,0.0,6.0,6.0,6.0,11.1666666666667,0.0,8.9,1.4000000000000001,3.5100000000000002,Graduate
1.0,17.0,6.0,9500.0,1.0,1.0,131.0,1.0,1.0,19.0,7.0,7.0,126.5,1.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,7.0,8.0,7.0,13.8757142857143,0.0,0.0,8.0,9.0,7.0,13.0857142857143,0.0,11.100000000000001,0.6000000000000001,2.02,Graduate
1.0,17.0,1.0,9853.0,1.0,1.0,108.0,1.0,19.0,1.0,5.0,5.0,107.30000000000001,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,15.5,2.8000000000000003,-4.0600000000000005,Dropout
1.0,17.0,4.0,9238.0,1.0,1.0,133.1,1.0,1.0,19.0,9.0,5.0,95.0,1.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,6.0,12.0,6.0,11.6666666666667,0.0,0.0,6.0,7.0,0.0,0.0,0.0,15.5,2.8000000000000003,-4.0600000000000005,Dropout
1.0,1.0,2.0,9085.0,1.0,1.0,122.0,1.0,3.0,1.0,4.0,7.0,116.10000000000001,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,13.0,6.0,13.153846153846201,0.0,0.0,6.0,12.0,3.0,11.0,0.0,15.5,2.8000000000000003,-4.0600000000000005,Graduate
1.0,1.0,4.0,9070.0,1.0,1.0,143.0,1.0,1.0,1.0,9.0,7.0,134.6,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,6.0,6.0,6.0,14.5,0.0,0.0,6.0,6.0,6.0,12.8333333333333,0.0,12.4,0.5,1.79,Dropout
1.0,17.0,6.0,9500.0,1.0,1.0,135.0,1.0,19.0,19.0,7.0,7.0,128.0,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,7.0,7.0,7.0,14.4414285714286,0.0,0.0,8.0,8.0,8.0,13.656250000000002,0.0,11.100000000000001,0.6000000000000001,2.02,Graduate
1.0,17.0,2.0,9773.0,1.0,1.0,148.0,1.0,3.0,38.0,2.0,6.0,144.20000000000002,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,6.0,6.0,15.1666666666667,0.0,0.0,6.0,7.0,6.0,14.2857142857143,0.0,12.4,0.5,1.79,Graduate
1.0,17.0,1.0,9147.0,1.0,1.0,134.0,1.0,19.0,38.0,4.0,8.0,129.5,0.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,5.0,5.0,5.0,11.600000000000001,0.0,0.0,5.0,12.0,4.0,12.625,0.0,10.8,1.4000000000000001,1.74,Graduate
1.0,17.0,1.0,9773.0,1.0,1.0,122.0,1.0,1.0,1.0,4.0,7.0,116.80000000000001,1.0,0.0,1.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,6.0,6.0,11.6666666666667,0.0,0.0,6.0,6.0,6.0,12.3333333333333,0.0,16.2,0.30000000000000004,-0.92,Graduate
1.0,44.0,1.0,9003.0,1.0,39.0,160.0,1.0,37.0,38.0,9.0,6.0,160.0,0.0,0.0,0.0,1.0,0.0,1.0,20.0,0.0,0.0,6.0,8.0,6.0,12.625,0.0,0.0,6.0,10.0,6.0,13.200000000000001,0.0,16.2,0.30000000000000004,-0.92,Graduate
1.0,16.0,2.0,9238.0,1.0,1.0,126.0,1.0,38.0,37.0,3.0,5.0,127.10000000000001,1.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,6.0,14.0,3.0,12.6666666666667,0.0,0.0,6.0,7.0,6.0,11.0,0.0,9.4,-0.8,-3.12,Graduate
1.0,17.0,1.0,9130.0,1.0,1.0,138.0,1.0,2.0,19.0,2.0,6.0,126.30000000000001,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,6.0,7.0,6.0,12.8333333333333,1.0,0.0,6.0,8.0,6.0,13.0,0.0,8.9,1.4000000000000001,3.5100000000000002,Enrolled
1.0,1.0,1.0,9238.0,1.0,1.0,115.0,1.0,38.0,38.0,8.0,7.0,112.9,1.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,6.0,7.0,6.0,11.8571428571429,0.0,0.0,6.0,8.0,6.0,13.1428571428571,0.0,12.4,0.5,1.79,Graduate
1.0,17.0,2.0,9853.0,1.0,1.0,141.0,1.0,3.0,1.0,1.0,5.0,130.20000000000002,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,8.0,5.0,11.4,1.0,0.0,6.0,7.0,4.0,10.75,0.0,12.700000000000001,3.7,-1.7000000000000002,Enrolled
1.0,43.0,1.0,9130.0,1.0,1.0,100.0,41.0,3.0,4.0,3.0,2.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,1.0,0.0,5.0,10.0,5.0,14.8571428571429,2.0,0.0,5.0,7.0,5.0,15.1428571428571,0.0,9.4,-0.8,-3.12,Enrolled
1.0,1.0,1.0,9670.0,1.0,1.0,130.0,1.0,19.0,19.0,7.0,7.0,121.60000000000001,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,7.0,6.0,14.714285714285701,0.0,0.0,6.0,6.0,6.0,15.8333333333333,0.0,12.4,0.5,1.79,Graduate
1.0,15.0,1.0,9670.0,1.0,1.0,130.0,26.0,42.0,1.0,2.0,7.0,130.0,0.0,1.0,1.0,1.0,0.0,0.0,20.0,1.0,0.0,6.0,6.0,6.0,13.5,0.0,0.0,6.0,9.0,5.0,13.0,0.0,8.9,1.4000000000000001,3.5100000000000002,Graduate
1.0,18.0,1.0,9130.0,1.0,1.0,135.0,1.0,38.0,19.0,9.0,5.0,121.7,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,5.0,7.0,4.0,11.5,0.0,0.0,5.0,5.0,5.0,12.4,0.0,10.8,1.4000000000000001,1.74,Graduate
1.0,7.0,1.0,9147.0,1.0,3.0,120.0,1.0,1.0,39.0,4.0,7.0,120.0,0.0,0.0,0.0,1.0,0.0,0.0,33.0,0.0,2.0,5.0,9.0,2.0,14.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,12.4,0.5,1.79,Dropout
1.0,1.0,1.0,9853.0,1.0,1.0,148.0,1.0,19.0,19.0,4.0,5.0,143.5,0.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,7.0,8.0,6.0,12.8333333333333,0.0,0.0,6.0,6.0,0.0,0.0,0.0,13.9,-0.30000000000000004,0.79,Dropout
1.0,17.0,2.0,9556.0,1.0,1.0,136.0,1.0,1.0,1.0,9.0,9.0,128.3,0.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,7.0,7.0,7.0,13.4285714285714,0.0,0.0,8.0,8.0,8.0,14.75,0.0,15.5,2.8000000000000003,-4.0600000000000005,Graduate
1.0,17.0,1.0,9070.0,1.0,1.0,108.0,1.0,19.0,1.0,4.0,3.0,111.9,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,8.9,1.4000000000000001,3.5100000000000002,Dropout
1.0,44.0,1.0,9003.0,1.0,39.0,140.0,1.0,38.0,38.0,6.0,3.0,140.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,18.0,3.0,11.6666666666667,0.0,0.0,6.0,14.0,4.0,11.5,0.0,15.5,2.8000000000000003,-4.0600000000000005,Enrolled
1.0,1.0,3.0,9773.0,1.0,1.0,153.0,1.0,3.0,1.0,2.0,8.0,137.6,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,6.0,6.0,16.0,0.0,0.0,6.0,7.0,6.0,14.3333333333333,0.0,12.4,0.5,1.79,Graduate
1.0,1.0,1.0,9238.0,1.0,1.0,135.0,1.0,19.0,19.0,9.0,5.0,135.0,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,6.0,6.0,13.8333333333333,0.0,0.0,6.0,6.0,6.0,11.8333333333333,0.0,10.8,1.4000000000000001,1.74,Graduate
1.0,1.0,5.0,9500.0,1.0,1.0,146.0,1.0,19.0,37.0,7.0,7.0,133.8,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,8.0,9.0,8.0,13.2325,1.0,0.0,8.0,9.0,8.0,13.2325,1.0,9.4,-0.8,-3.12,Graduate
1.0,1.0,2.0,9773.0,1.0,1.0,130.0,1.0,19.0,19.0,9.0,9.0,126.9,1.0,0.0,0.0,1.0,1.0,1.0,18.0,0.0,0.0,6.0,6.0,6.0,14.0,0.0,0.0,6.0,6.0,6.0,14.1666666666667,0.0,9.4,-0.8,-3.12,Graduate
1.0,17.0,2.0,9254.0,1.0,1.0,113.0,1.0,1.0,2.0,5.0,3.0,106.7,1.0,0.0,1.0,1.0,1.0,1.0,19.0,0.0,0.0,6.0,14.0,2.0,10.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,13.9,-0.30000000000000004,0.79,Dropout
1.0,43.0,1.0,8014.0,0.0,1.0,145.70000000000002,22.0,37.0,37.0,9.0,9.0,145.70000000000002,1.0,0.0,0.0,1.0,0.0,0.0,25.0,1.0,8.0,16.0,16.0,15.0,13.3333333333333,0.0,11.0,13.0,13.0,11.0,12.2727272727273,0.0,13.9,-0.30000000000000004,0.79,Graduate
1.0,17.0,3.0,9070.0,1.0,1.0,145.0,1.0,3.0,3.0,4.0,4.0,153.1,1.0,0.0,0.0,1.0,0.0,1.0,20.0,0.0,0.0,6.0,6.0,6.0,12.5,0.0,0.0,6.0,6.0,6.0,14.3333333333333,0.0,12.700000000000001,3.7,-1.7000000000000002,Enrolled
1.0,1.0,1.0,8014.0,0.0,1.0,126.0,1.0,38.0,37.0,5.0,5.0,118.7,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,6.0,6.0,12.5,0.0,0.0,6.0,6.0,6.0,11.5,0.0,12.700000000000001,3.7,-1.7000000000000002,Graduate
1.0,17.0,1.0,9991.0,0.0,1.0,160.0,1.0,34.0,34.0,0.0,0.0,161.8,1.0,0.0,1.0,1.0,1.0,0.0,33.0,0.0,0.0,5.0,8.0,2.0,10.5,0.0,0.0,5.0,5.0,0.0,0.0,0.0,7.6000000000000005,2.6,0.32,Dropout
1.0,18.0,4.0,9119.0,1.0,1.0,134.0,1.0,19.0,38.0,194.0,175.0,124.9,1.0,0.0,1.0,1.0,1.0,0.0,18.0,0.0,0.0,5.0,11.0,3.0,10.6666666666667,0.0,0.0,5.0,9.0,3.0,11.3333333333333,0.0,8.9,1.4000000000000001,3.5100000000000002,Enrolled
1.0,1.0,1.0,9119.0,1.0,1.0,163.0,1.0,19.0,37.0,5.0,8.0,150.8,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,5.0,9.0,4.0,10.5,0.0,0.0,5.0,11.0,2.0,10.5,3.0,7.6000000000000005,2.6,0.32,Enrolled
1.0,15.0,1.0,9147.0,1.0,1.0,130.0,26.0,1.0,1.0,2.0,3.0,130.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,1.0,0.0,5.0,10.0,4.0,12.0,0.0,0.0,5.0,6.0,5.0,11.4,0.0,11.100000000000001,0.6000000000000001,2.02,Graduate
1.0,1.0,2.0,171.0,1.0,1.0,165.0,1.0,3.0,3.0,2.0,2.0,163.60000000000002,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,0.5,1.79,Enrolled
1.0,43.0,1.0,9147.0,1.0,1.0,142.0,1.0,38.0,19.0,141.0,171.0,115.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,5.0,11.0,5.0,11.5,0.0,0.0,5.0,9.0,2.0,10.6666666666667,0.0,13.9,-0.30000000000000004,0.79,Enrolled
1.0,1.0,1.0,9773.0,1.0,1.0,156.0,1.0,19.0,1.0,5.0,10.0,136.8,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,6.0,6.0,14.0,0.0,0.0,6.0,6.0,6.0,13.5,0.0,11.100000000000001,0.6000000000000001,2.02,Dropout
1.0,17.0,5.0,9853.0,1.0,1.0,141.0,1.0,3.0,19.0,2.0,7.0,130.9,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,7.0,6.0,13.5,0.0,0.0,6.0,8.0,5.0,12.600000000000001,0.0,7.6000000000000005,2.6,0.32,Graduate
1.0,1.0,3.0,9500.0,1.0,1.0,143.0,1.0,19.0,37.0,7.0,7.0,127.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,8.0,8.0,8.0,13.07375,0.0,0.0,8.0,8.0,8.0,13.07375,0.0,9.4,-0.8,-3.12,Graduate
2.0,39.0,1.0,9500.0,1.0,19.0,133.1,1.0,38.0,38.0,2.0,10.0,120.0,0.0,0.0,0.0,1.0,0.0,0.0,37.0,0.0,0.0,7.0,9.0,2.0,10.75,0.0,0.0,7.0,9.0,0.0,0.0,0.0,16.2,0.30000000000000004,-0.92,Dropout
1.0,1.0,1.0,9238.0,1.0,1.0,133.0,1.0,38.0,1.0,2.0,4.0,126.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,11.0,1.0,12.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,9.4,-0.8,-3.12,Enrolled
